venue_region,season,bowler,balls,runs_conceded,wickets,dot_balls,innings_bowled,overs,economy,bowling_strike_rate,dot_ball_pct,runs_per_wicket
India,All Time,SB Wagh,102,147,5,45,8,17.0,8.65,20.4,44.12,29.4
India,All Time,SC Ganguly,204,272,10,58,14,34.0,8.0,20.4,28.43,27.2
India,All Time,SC Kuggeleijn,48,71,2,17,2,8.0,8.88,24.0,35.42,35.5
India,All Time,SD Chitnis,36,62,2,9,2,6.0,10.33,18.0,25.0,31.0
India,All Time,SE Bond,186,225,9,75,8,31.0,7.26,20.67,40.32,25.0
India,All Time,SE Rutherford,41,60,1,7,6,6.83,8.78,41.0,17.07,60.0
India,All Time,SH Johnson,164,289,5,59,9,27.33,10.57,32.8,35.98,57.8
India,All Time,SJ Srivastava,282,444,15,103,14,47.0,9.45,18.8,36.52,29.6
India,All Time,SK Raina,712,932,22,214,57,118.67,7.85,32.36,30.06,42.36
India,All Time,SK Trivedi,1386,1792,67,449,68,231.0,7.76,20.69,32.4,26.75
India,All Time,SK Warne,894,1096,46,317,41,149.0,7.36,19.43,35.46,23.83
India,All Time,SL Malinga,2413,3022,159,953,104,402.17,7.51,15.18,39.49,19.01
India,All Time,SM Boland,42,56,3,14,2,7.0,8.0,14.0,33.33,18.67
India,All Time,SM Curran,953,1600,49,298,48,158.83,10.07,19.45,31.27,32.65
India,All Time,SM Pollock,276,307,13,130,13,46.0,6.67,21.23,47.1,23.62
India,All Time,SMSM Senanayake,192,211,9,73,8,32.0,6.59,21.33,38.02,23.44
India,All Time,SN Khan,2,6,0,0,1,0.33,18.18,0.0,0.0,0.0
India,All Time,SN Thakur,1606,2641,85,526,81,267.67,9.87,18.89,32.75,31.07
India,All Time,SP Narine,3685,4262,182,1422,159,614.17,6.94,20.25,38.59,23.42
India,All Time,SPD Smith,2,5,0,0,1,0.33,15.15,0.0,0.0,0.0
India,All Time,SR Watson,1993,2704,106,787,102,332.17,8.14,18.8,39.49,25.51
India,All Time,SS Agarwal,24,42,1,7,1,4.0,10.5,24.0,29.17,42.0
India,All Time,SS Iyer,6,7,0,4,1,1.0,7.0,0.0,66.67,0.0
India,All Time,SS Mundhe,6,6,1,4,1,1.0,6.0,6.0,66.67,6.0
India,All Time,SSB Magala,36,52,1,5,2,6.0,8.67,36.0,13.89,52.0
India,All Time,ST Jayasuriya,180,231,8,55,12,30.0,7.7,22.5,30.56,28.88
India,All Time,STR Binny,564,733,25,187,58,94.0,7.8,22.56,33.16,29.32
India,All Time,SW Tait,473,668,26,200,21,78.83,8.47,18.19,42.28,25.69
India,All Time,SZ Mulani,30,57,0,7,2,5.0,11.4,0.0,23.33,0.0
India,All Time,Sachin Baby,10,8,3,5,2,1.67,4.79,3.33,50.0,2.67
India,All Time,Sandeep Sharma,2565,3586,139,971,116,427.5,8.39,18.45,37.86,25.8
India,All Time,Shahbaz Ahmed,498,848,17,131,40,83.0,10.22,29.29,26.31,49.88
India,All Time,Shahid Afridi,180,237,9,57,10,30.0,7.9,20.0,31.67,26.33
India,All Time,Shakib Al Hasan,1322,1680,66,449,62,220.33,7.62,20.03,33.96,25.45
India,All Time,Shashank Singh,30,52,1,5,4,5.0,10.4,30.0,16.67,52.0
India,All Time,Shivam Mavi,330,526,13,131,17,55.0,9.56,25.38,39.7,40.46
India,All Time,Shivam Sharma,114,165,4,37,5,19.0,8.68,28.5,32.46,41.25
India,All Time,Shoaib Akhtar,42,54,5,23,3,7.0,7.71,8.4,54.76,10.8
India,All Time,Shoaib Malik,51,87,2,15,5,8.5,10.24,25.5,29.41,43.5
India,All Time,Sikandar Raza,84,146,3,21,7,14.0,10.43,28.0,25.0,48.67
India,All Time,Simarjeet Singh,216,384,10,89,13,36.0,10.67,21.6,41.2,38.4
India,All Time,Sohail Tanvir,247,275,24,121,11,41.17,6.68,10.29,48.99,11.46
India,All Time,Sumit Kumar,20,38,0,4,2,3.33,11.41,0.0,20.0,0.0
India,All Time,Sunny Gupta,18,47,0,0,1,3.0,15.67,0.0,0.0,0.0
India,All Time,Suryansh Shedge,18,40,0,1,1,3.0,13.33,0.0,5.56,0.0
India,All Time,Suyash Sharma,540,817,17,168,26,90.0,9.08,31.76,31.11,48.06
India,All Time,Swapnil Singh,162,241,7,39,14,27.0,8.93,23.14,24.07,34.43
India,All Time,T Natarajan,985,1534,58,300,47,164.17,9.34,16.98,30.46,26.45
India,All Time,T Shamsi,96,151,3,26,4,16.0,9.44,32.0,27.08,50.33
India,All Time,T Stubbs,36,69,4,12,5,6.0,11.5,9.0,33.33,17.25
India,All Time,T Thushara,87,103,7,38,4,14.5,7.1,12.43,43.68,14.71
India,All Time,TA Boult,2123,3034,116,865,94,353.83,8.57,18.3,40.74,26.16
India,All Time,TG Southee,1026,1540,48,380,46,171.0,9.01,21.38,37.04,32.08
India,All Time,TK Curran,107,193,7,28,7,17.83,10.82,15.29,26.17,27.57
India,All Time,TL Suman,60,90,1,12,6,10.0,9.0,60.0,20.0,90.0
India,All Time,TM Dilshan,175,269,5,46,17,29.17,9.22,35.0,26.29,53.8
India,All Time,TM Head,58,113,3,9,6,9.67,11.69,19.33,15.52,37.67
India,All Time,TP Sudhindra,70,137,1,18,3,11.67,11.74,70.0,25.71,137.0
India,All Time,TS Mills,209,349,11,69,10,34.83,10.02,19.0,33.01,31.73
India,All Time,TU Deshpande,863,1424,52,313,41,143.83,9.9,16.6,36.27,27.38
India,All Time,Tejas Baroka,21,33,0,6,1,3.5,9.43,0.0,28.57,0.0
India,All Time,Tilak Varma,22,28,0,8,4,3.67,7.63,0.0,36.36,0.0
India,All Time,UT Yadav,2918,4221,160,1139,142,486.33,8.68,18.24,39.03,26.38
India,All Time,Umar Gul,135,198,14,51,6,22.5,8.8,9.64,37.78,14.14
India,All Time,Umran Malik,421,689,29,174,23,70.17,9.82,14.52,41.33,23.76
India,All Time,V Kaverappa,24,36,2,11,1,4.0,9.0,12.0,45.83,18.0
India,All Time,V Kohli,215,325,5,42,23,35.83,9.07,43.0,19.53,65.0
India,All Time,V Nigam,234,361,12,72,13,39.0,9.26,19.5,30.77,30.08
India,All Time,V Pratap Singh,204,300,12,71,9,34.0,8.82,17.0,34.8,25.0
India,All Time,V Puthur,72,109,6,24,5,12.0,9.08,12.0,33.33,18.17
India,All Time,V Sehwag,130,211,6,43,14,21.67,9.74,21.67,33.08,35.17
India,All Time,V Shankar,159,262,8,49,17,26.5,9.89,19.88,30.82,32.75
India,All Time,V Viyaskanth,60,90,1,16,3,10.0,9.0,60.0,26.67,90.0
India,All Time,VG Arora,638,1029,39,237,32,106.33,9.68,16.36,37.15,26.38
India,All Time,VR Aaron,857,1341,38,328,43,142.83,9.39,22.55,38.27,35.29
India,All Time,VR Iyer,24,66,0,2,4,4.0,16.5,0.0,8.33,0.0
India,All Time,VRV Singh,306,466,15,98,14,51.0,9.14,20.4,32.03,31.07
India,All Time,VS Malik,133,168,4,56,8,22.17,7.58,33.25,42.11,42.0
India,All Time,VS Yeligati,30,61,0,6,2,5.0,12.2,0.0,20.0,0.0
India,All Time,VY Mahesh,327,486,21,117,16,54.5,8.92,15.57,35.78,23.14
India,All Time,Vijaykumar Vyshak,333,577,21,94,16,55.5,10.4,15.86,28.23,27.48
India,All Time,Vivrant Sharma,18,37,0,5,2,3.0,12.33,0.0,27.78,0.0
India,All Time,W O'Rourke,62,132,6,15,3,10.33,12.78,10.33,24.19,22.0
India,All Time,WA Mota,18,36,1,3,2,3.0,12.0,18.0,16.67,36.0
India,All Time,WD Parnell,657,893,39,263,30,109.5,8.16,16.85,40.03,22.9
India,All Time,WG Jacks,138,221,8,42,13,23.0,9.61,17.25,30.43,27.62
India,All Time,WPUJC Vaas,234,293,17,104,11,39.0,7.51,13.76,44.44,17.24
India,All Time,Washington Sundar,813,1140,32,257,47,135.5,8.41,25.41,31.61,35.62
India,All Time,XC Bartlett,60,96,2,28,4,10.0,9.6,30.0,46.67,48.0
India,All Time,Y Gnaneswara Rao,6,7,0,3,1,1.0,7.0,0.0,50.0,0.0
India,All Time,Y Nagar,54,105,2,13,7,9.0,11.67,27.0,24.07,52.5
India,All Time,Y Prithvi Raj,30,57,1,8,2,5.0,11.4,30.0,26.67,57.0
India,All Time,Y Venugopal Rao,120,206,3,31,13,20.0,10.3,40.0,25.83,68.67
India,All Time,YA Abdulla,41,67,1,13,2,6.83,9.81,41.0,31.71,67.0
India,All Time,YBK Jaiswal,1,6,0,0,1,0.17,35.29,0.0,0.0,0.0
India,All Time,YK Pathan,937,1195,39,310,71,156.17,7.65,24.03,33.08,30.64
India,All Time,YS Chahal,3106,4333,184,1022,142,517.67,8.37,16.88,32.9,23.55
India,All Time,Yash Dayal,823,1344,41,286,41,137.17,9.8,20.07,34.75,32.78
India,All Time,Yash Thakur,443,782,28,138,21,73.83,10.59,15.82,31.15,27.93
India,All Time,Yudhvir Singh,138,257,8,54,9,23.0,11.17,17.25,39.13,32.12
India,All Time,Yuvraj Singh,719,914,33,205,61,119.83,7.63,21.79,28.51,27.7
India,All Time,Z Khan,1961,2592,107,777,88,326.83,7.93,18.33,39.62,24.22
India,All Time,Zeeshan Ansari,203,334,8,47,10,33.83,9.87,25.38,23.15,41.75
Overseas,All Time,A Flintoff,66,106,2,20,3,11.0,9.64,33.0,30.3,53.0
Overseas,All Time,A Kumble,355,353,22,138,16,59.17,5.97,16.14,38.87,16.05
Overseas,All Time,A Mishra,301,362,18,112,13,50.17,7.22,16.72,37.21,20.11
Overseas,All Time,A Mithun,24,42,0,7,1,4.0,10.5,0.0,29.17,0.0
Overseas,All Time,A Nehra,324,378,23,145,14,54.0,7.0,14.09,44.75,16.43
Overseas,All Time,A Nortje,374,474,24,149,16,62.33,7.6,15.58,39.84,19.75
Overseas,All Time,A Singh,105,100,9,56,5,17.5,5.71,11.67,53.33,11.11
Overseas,All Time,A Symonds,144,162,9,65,8,24.0,6.75,16.0,45.14,18.0
Overseas,All Time,A Zampa,42,39,1,17,2,7.0,5.57,42.0,40.48,39.0
Overseas,All Time,AB Agarkar,186,293,8,65,11,31.0,9.45,23.25,34.95,36.62
Overseas,All Time,AB Dinda,156,203,6,74,9,26.0,7.81,26.0,47.44,33.83
Overseas,All Time,AB McDonald,18,22,0,2,1,3.0,7.33,0.0,11.11,0.0
Overseas,All Time,AD Mascarenhas,116,133,6,58,5,19.33,6.88,19.33,50.0,22.17
Overseas,All Time,AD Mathews,14,32,0,2,1,2.33,13.73,0.0,14.29,0.0
Overseas,All Time,AD Russell,153,245,16,45,11,25.5,9.61,9.56,29.41,15.31
Overseas,All Time,AF Milne,66,100,4,25,3,11.0,9.09,16.5,37.88,25.0
Overseas,All Time,AK Markram,24,23,0,9,2,4.0,5.75,0.0,37.5,0.0
Overseas,All Time,AM Nayar,72,84,4,27,4,12.0,7.0,18.0,37.5,21.0
Overseas,All Time,AM Rahane,6,5,1,2,1,1.0,5.0,6.0,33.33,5.0
Overseas,All Time,AM Salvi,102,138,4,40,5,17.0,8.12,25.5,39.22,34.5
Overseas,All Time,AR Patel,366,416,16,126,18,61.0,6.82,22.88,34.43,26.0
Overseas,All Time,AS Joseph,42,58,1,16,2,7.0,8.29,42.0,38.1,58.0
Overseas,All Time,AS Rajpoot,48,114,0,13,3,8.0,14.25,0.0,27.08,0.0
Overseas,All Time,AS Raut,24,37,0,4,4,4.0,9.25,0.0,16.67,0.0
Overseas,All Time,AU Rashid,18,35,0,6,1,3.0,11.67,0.0,33.33,0.0
Overseas,All Time,Abdul Samad,6,9,1,1,1,1.0,9.0,6.0,16.67,9.0
Overseas,All Time,Abhishek Sharma,54,68,2,13,5,9.0,7.56,27.0,24.07,34.0
Overseas,All Time,Akash Singh,24,39,0,7,1,4.0,9.75,0.0,29.17,0.0
Overseas,All Time,Anureet Singh,30,47,2,16,2,5.0,9.4,15.0,53.33,23.5
Overseas,All Time,Arshdeep Singh,240,357,19,77,11,40.0,8.93,12.63,32.08,18.79
Overseas,All Time,Ashwani Kumar,21,29,1,5,1,3.5,8.29,21.0,23.81,29.0
Overseas,All Time,Avesh Khan,210,284,12,85,9,35.0,8.11,17.5,40.48,23.67
Overseas,All Time,Azmatullah Omarzai,6,10,0,3,1,1.0,10.0,0.0,50.0,0.0
Overseas,All Time,B Akhil,66,80,4,19,5,11.0,7.27,16.5,28.79,20.0
Overseas,All Time,B Kumar,213,258,7,95,10,35.5,7.27,30.43,44.6,36.86
Overseas,All Time,B Lee,120,113,6,69,5,20.0,5.65,20.0,57.5,18.83
Overseas,All Time,BA Stokes,42,62,2,7,2,7.0,8.86,21.0,16.67,31.0
Overseas,All Time,BAW Mendis,100,136,4,26,5,16.67,8.16,25.0,26.0,34.0
Overseas,All Time,BJ Hodge,120,167,7,34,9,20.0,8.35,17.14,28.33,23.86
Overseas,All Time,BW Hilfenhaus,12,9,1,7,1,2.0,4.5,12.0,58.33,9.0
Overseas,All Time,Basil Thampi,24,46,1,5,1,4.0,11.5,24.0,20.83,46.0
Overseas,All Time,C Nanda,48,58,2,13,3,8.0,7.25,24.0,27.08,29.0
Overseas,All Time,C Sakariya,174,228,9,66,8,29.0,7.86,19.33,37.93,25.33
Overseas,All Time,CH Gayle,118,151,1,32,8,19.67,7.68,118.0,27.12,151.0
Overseas,All Time,CH Morris,150,235,4,51,7,25.0,9.4,37.5,34.0,58.75
Overseas,All Time,CJ Anderson,18,33,0,5,1,3.0,11.0,0.0,27.78,0.0
Overseas,All Time,CJ Green,17,24,0,6,1,2.83,8.48,0.0,35.29,0.0
Overseas,All Time,CJ Jordan,81,134,5,22,4,13.5,9.93,16.2,27.16,26.8
Overseas,All Time,CK Langeveldt,24,15,3,16,1,4.0,3.75,8.0,66.67,5.0
Overseas,All Time,CV Varun,468,505,23,169,20,78.0,6.47,20.35,36.11,21.96
Overseas,All Time,D Pretorius,12,17,0,4,1,2.0,8.5,0.0,33.33,0.0
Overseas,All Time,D du Preez,42,56,4,18,2,7.0,8.0,10.5,42.86,14.0
Overseas,All Time,DJ Bravo,399,543,33,157,21,66.5,8.17,12.09,39.35,16.45
Overseas,All Time,DJ Hooda,12,37,0,2,1,2.0,18.5,0.0,16.67,0.0
Overseas,All Time,DJ Hussey,24,34,1,7,3,4.0,8.5,24.0,29.17,34.0
Overseas,All Time,DJ Mitchell,6,20,0,0,1,1.0,20.0,0.0,0.0,0.0
Overseas,All Time,DJG Sammy,12,19,0,3,1,2.0,9.5,0.0,25.0,0.0
Overseas,All Time,DL Chahar,270,386,11,98,12,45.0,8.58,24.55,36.3,35.09
Overseas,All Time,DL Vettori,139,186,10,48,7,23.17,8.03,13.9,34.53,18.6
Overseas,All Time,DP Nannes,297,384,20,135,13,49.5,7.76,14.85,45.45,19.2
Overseas,All Time,DR Sams,96,128,6,43,4,16.0,8.0,16.0,44.79,21.33
Overseas,All Time,DR Smith,108,167,3,32,10,18.0,9.28,36.0,29.63,55.67
Overseas,All Time,DS Kulkarni,180,233,7,76,9,30.0,7.77,25.71,42.22,33.29
Overseas,All Time,DT Christian,70,115,4,20,6,11.67,9.85,17.5,28.57,28.75
Overseas,All Time,DW Steyn,102,135,5,47,5,17.0,7.94,20.4,46.08,27.0
Overseas,All Time,FA Allen,24,38,0,5,1,4.0,9.5,0.0,20.83,0.0
Overseas,All Time,FH Edwards,140,160,6,70,6,23.33,6.86,23.33,50.0,26.67
Overseas,All Time,G Coetzee,18,51,0,5,1,3.0,17.0,0.0,27.78,0.0
Overseas,All Time,GD Phillips,12,20,1,4,2,2.0,10.0,12.0,33.33,20.0
Overseas,All Time,GHS Garton,90,136,3,31,5,15.0,9.07,30.0,34.44,45.33
Overseas,All Time,GJ Maxwell,96,134,3,25,6,16.0,8.38,32.0,26.04,44.67
Overseas,All Time,GR Napier,24,28,1,8,1,4.0,7.0,24.0,33.33,28.0
Overseas,All Time,HH Pandya,18,37,0,3,1,3.0,12.33,0.0,16.67,0.0
Overseas,All Time,HR Shokeen,42,71,2,19,2,7.0,10.14,21.0,45.24,35.5
Overseas,All Time,HV Patel,182,224,16,65,9,30.33,7.39,11.38,35.71,14.0
Overseas,All Time,Harbhajan Singh,282,297,13,108,14,47.0,6.32,21.69,38.3,22.85
Overseas,All Time,Harmeet Singh,137,198,4,46,7,22.83,8.67,34.25,33.58,49.5
Overseas,All Time,Harpreet Brar,126,150,1,43,7,21.0,7.14,126.0,34.13,150.0
Overseas,All Time,I Sharma,300,358,12,143,13,50.0,7.16,25.0,47.67,29.83
Overseas,All Time,I Udana,42,71,2,12,3,7.0,10.14,21.0,28.57,35.5
Overseas,All Time,IC Pandey,24,23,2,13,1,4.0,5.75,12.0,54.17,11.5
Overseas,All Time,IC Porel,24,42,1,7,1,4.0,10.5,24.0,29.17,42.0
Overseas,All Time,IK Pathan,302,398,20,121,14,50.33,7.91,15.1,40.07,19.9
Overseas,All Time,Imran Tahir,24,24,1,6,1,4.0,6.0,24.0,25.0,24.0
Overseas,All Time,Iqbal Abdulla,12,18,0,2,1,2.0,9.0,0.0,16.67,0.0
Overseas,All Time,J Botha,72,76,5,30,3,12.0,6.33,14.4,41.67,15.2
Overseas,All Time,J Yadav,36,48,2,15,2,6.0,8.0,18.0,41.67,24.0
Overseas,All Time,JA Morkel,240,330,15,99,12,40.0,8.25,16.0,41.25,22.0
Overseas,All Time,JC Archer,120,134,7,60,5,20.0,6.7,17.14,50.0,19.14
Overseas,All Time,JD Ryder,102,121,5,40,5,17.0,7.12,20.4,39.22,24.2
Overseas,All Time,JD Unadkat,102,168,5,28,5,17.0,9.88,20.4,27.45,33.6
Overseas,All Time,JDP Oram,93,139,6,28,7,15.5,8.97,15.5,30.11,23.17
Overseas,All Time,JDS Neesham,108,151,6,34,5,18.0,8.39,18.0,31.48,25.17
Overseas,All Time,JH Kallis,324,423,8,123,17,54.0,7.83,40.5,37.96,52.88
Overseas,All Time,JJ Bumrah,456,536,34,209,19,76.0,7.05,13.41,45.83,15.76
Overseas,All Time,JL Pattinson,147,212,9,57,7,24.5,8.65,16.33,38.78,23.56
Overseas,All Time,JO Holder,239,340,17,85,10,39.83,8.54,14.06,35.56,20.0
Overseas,All Time,JP Duminy,129,122,4,50,7,21.5,5.67,32.25,38.76,30.5
Overseas,All Time,JP Faulkner,36,53,5,9,3,6.0,8.83,7.2,25.0,10.6
Overseas,All Time,JR Hazlewood,253,346,15,104,11,42.17,8.2,16.87,41.11,23.07
Overseas,All Time,Jaskaran Singh,18,32,0,8,1,3.0,10.67,0.0,44.44,0.0
Overseas,All Time,Joginder Sharma,42,57,2,9,4,7.0,8.14,21.0,21.43,28.5
Overseas,All Time,K Goel,48,62,0,16,4,8.0,7.75,0.0,33.33,0.0
Overseas,All Time,K Gowtham,36,68,2,10,2,6.0,11.33,18.0,27.78,34.0
Overseas,All Time,K Kartikeya,42,51,3,17,2,7.0,7.29,14.0,40.48,17.0
Overseas,All Time,K Rabada,342,434,25,150,15,57.0,7.61,13.68,43.86,17.36
Overseas,All Time,K Yadav,12,17,0,4,1,2.0,8.5,0.0,33.33,0.0
Overseas,All Time,KA Jamieson,42,75,1,16,3,7.0,10.71,42.0,38.1,75.0
Overseas,All Time,KA Pollard,120,172,5,31,12,20.0,8.6,24.0,25.83,34.4
Overseas,All Time,KH Pandya,253,343,6,74,15,42.17,8.13,42.17,29.25,57.17
Overseas,All Time,KK Ahmed,132,199,5,49,6,22.0,9.05,26.4,37.12,39.8
Overseas,All Time,KL Nagarkoti,60,90,1,16,4,10.0,9.0,60.0,26.67,90.0
Overseas,All Time,KM Asif,13,18,1,2,1,2.17,8.29,13.0,15.38,18.0
Overseas,All Time,KP Appanna,72,91,2,18,5,12.0,7.58,36.0,25.0,45.5
Overseas,All Time,KP Pietersen,78,88,5,26,4,13.0,6.77,15.6,33.33,17.6
Overseas,All Time,KR Sen,39,63,1,11,2,6.5,9.69,39.0,28.21,63.0
Overseas,All Time,KV Sharma,36,33,2,10,2,6.0,5.5,18.0,27.78,16.5
Overseas,All Time,KW Richardson,72,73,6,30,3,12.0,6.08,12.0,41.67,12.17
Overseas,All Time,Kamran Khan,112,148,10,40,6,18.67,7.93,11.2,35.71,14.8
Overseas,All Time,Kartik Tyagi,156,258,7,55,7,26.0,9.92,22.29,35.26,36.86
Overseas,All Time,Kuldeep Yadav,108,151,2,25,6,18.0,8.39,54.0,23.15,75.5
Overseas,All Time,L Balaji,266,386,17,83,15,44.33,8.71,15.65,31.2,22.71
Overseas,All Time,L Ngidi,48,78,6,18,2,8.0,9.75,8.0,37.5,13.0
Overseas,All Time,LA Carseldine,6,6,1,4,1,1.0,6.0,6.0,66.67,6.0
Overseas,All Time,LH Ferguson,297,354,24,131,14,49.5,7.15,12.38,44.11,14.75
Overseas,All Time,LR Shukla,84,102,5,38,5,14.0,7.29,16.8,45.24,20.4
Overseas,All Time,LRPL Taylor,6,13,0,0,1,1.0,13.0,0.0,0.0,0.0
Overseas,All Time,LS Livingstone,39,42,4,13,2,6.5,6.46,9.75,33.33,10.5
Overseas,All Time,Lalit Yadav,24,41,1,9,2,4.0,10.25,24.0,37.5,41.0
Overseas,All Time,M Ashwin,72,95,2,25,3,12.0,7.92,36.0,34.72,47.5
Overseas,All Time,M Kartik,204,207,5,77,10,34.0,6.09,40.8,37.75,41.4
Overseas,All Time,M Markande,18,26,0,4,1,3.0,8.67,0.0,22.22,0.0
Overseas,All Time,M Morkel,114,122,5,59,5,19.0,6.42,22.8,51.75,24.4
Overseas,All Time,M Muralitharan,300,267,16,144,13,50.0,5.34,18.75,48.0,16.69
Overseas,All Time,M Prasidh Krishna,201,315,10,83,10,33.5,9.4,20.1,41.29,31.5
Overseas,All Time,M Theekshana,48,65,2,16,2,8.0,8.12,24.0,33.33,32.5
Overseas,All Time,M Vijay,6,13,0,2,1,1.0,13.0,0.0,33.33,0.0
Overseas,All Time,MA Starc,24,30,2,14,1,4.0,7.5,12.0,58.33,15.0
Overseas,All Time,MC Henriques,103,130,5,36,6,17.17,7.57,20.6,34.95,26.0
Overseas,All Time,MF Maharoof,60,67,4,27,3,10.0,6.7,15.0,45.0,16.75
Overseas,All Time,MG Johnson,44,70,2,17,2,7.33,9.55,22.0,38.64,35.0
Overseas,All Time,MJ Santner,24,26,2,11,2,4.0,6.5,12.0,45.83,13.0
Overseas,All Time,MK Lomror,42,47,1,13,4,7.0,6.71,42.0,30.95,47.0
Overseas,All Time,MK Tiwary,6,11,0,0,1,1.0,11.0,0.0,0.0,0.0
Overseas,All Time,MM Ali,110,104,5,42,7,18.33,5.67,22.0,38.18,20.8
Overseas,All Time,MM Patel,209,245,18,108,11,34.83,7.03,11.61,51.67,13.61
Overseas,All Time,MM Sharma,35,52,1,11,2,5.83,8.92,35.0,31.43,52.0
Overseas,All Time,MP Stoinis,95,154,9,22,6,15.83,9.73,10.56,23.16,17.11
Overseas,All Time,MR Marsh,36,59,3,8,2,6.0,9.83,12.0,22.22,19.67
Overseas,All Time,MS Gony,102,173,5,36,7,17.0,10.18,20.4,35.29,34.6
Overseas,All Time,Mashrafe Mortaza,24,59,1,6,1,4.0,14.75,24.0,25.0,59.0
Overseas,All Time,Mohammad Nabi,42,57,0,7,2,7.0,8.14,0.0,16.67,0.0
Overseas,All Time,Mohammed Shami,306,409,20,138,13,51.0,8.02,15.3,45.1,20.45
Overseas,All Time,Mohammed Siraj,265,304,14,120,13,44.17,6.88,18.93,45.28,21.71
Overseas,All Time,Mohsin Khan,24,20,3,16,1,4.0,5.0,8.0,66.67,6.67
Overseas,All Time,Mujeeb Ur Rahman,24,44,0,6,1,4.0,11.0,0.0,25.0,0.0
Overseas,All Time,Mukesh Choudhary,36,41,5,22,2,6.0,6.83,7.2,61.11,8.2
Overseas,All Time,Musheer Khan,12,27,1,1,1,2.0,13.5,12.0,8.33,27.0
Overseas,All Time,Mustafizur Rahman,149,221,6,46,7,24.83,8.9,24.83,30.87,36.83
Overseas,All Time,N Rana,24,28,0,5,4,4.0,7.0,0.0,20.83,0.0
Overseas,All Time,NM Coulter-Nile,120,146,8,50,5,20.0,7.3,15.0,41.67,18.25
Overseas,All Time,NT Ellis,66,91,1,23,3,11.0,8.27,66.0,34.85,91.0
Overseas,All Time,Naman Dhir,6,9,0,1,1,1.0,9.0,0.0,16.67,0.0
Overseas,All Time,Navdeep Saini,76,117,2,31,4,12.67,9.23,38.0,40.79,58.5
Overseas,All Time,P Awana,18,35,1,5,1,3.0,11.67,18.0,27.78,35.0
Overseas,All Time,P Dubey,12,14,0,3,1,2.0,7.0,0.0,25.0,0.0
Overseas,All Time,P Kumar,298,401,16,121,13,49.67,8.07,18.62,40.6,25.06
Overseas,All Time,P Negi,18,37,0,5,1,3.0,12.33,0.0,27.78,0.0
Overseas,All Time,PJ Cummins,198,251,9,84,9,33.0,7.61,22.0,42.42,27.89
Overseas,All Time,PJ Sangwan,292,397,18,116,14,48.67,8.16,16.22,39.73,22.06
Overseas,All Time,PP Chawla,395,471,18,153,20,65.83,7.15,21.94,38.73,26.17
Overseas,All Time,PP Ojha,345,395,21,110,16,57.5,6.87,16.43,31.88,18.81
Overseas,All Time,PV Tambe,72,75,6,29,3,12.0,6.25,12.0,40.28,12.5
Overseas,All Time,PWH de Silva,36,60,0,11,2,6.0,10.0,0.0,30.56,0.0
Overseas,All Time,Pankaj Singh,42,65,2,12,3,7.0,9.29,21.0,28.57,32.5
Overseas,All Time,R Ashwin,346,429,15,110,17,57.67,7.44,23.07,31.79,28.6
Overseas,All Time,R Bhatia,184,211,15,57,10,30.67,6.88,12.27,30.98,14.07
Overseas,All Time,R Dhawan,78,90,3,20,4,13.0,6.92,26.0,25.64,30.0
Overseas,All Time,R Parag,13,33,0,3,3,2.17,15.21,0.0,23.08,0.0
Overseas,All Time,R Rampaul,24,16,1,13,1,4.0,4.0,24.0,54.17,16.0
Overseas,All Time,R Sai Kishore,24,42,2,6,1,4.0,10.5,12.0,25.0,21.0
Overseas,All Time,R Shepherd,6,9,1,3,1,1.0,9.0,6.0,50.0,9.0
Overseas,All Time,R Tewatia,204,251,7,58,11,34.0,7.38,29.14,28.43,35.86
Overseas,All Time,R Vinay Kumar,230,318,12,79,13,38.33,8.3,19.17,34.35,26.5
Overseas,All Time,RA Jadeja,405,504,18,119,25,67.5,7.47,22.5,29.38,28.0
Overseas,All Time,RA Shaikh,6,11,0,1,1,1.0,11.0,0.0,16.67,0.0
Overseas,All Time,RD Chahar,303,385,12,103,14,50.5,7.62,25.25,33.99,32.08
Overseas,All Time,RE van der Merwe,204,263,9,53,10,34.0,7.74,22.67,25.98,29.22
Overseas,All Time,RG Sharma,139,167,12,38,13,23.17,7.21,11.58,27.34,13.92
Overseas,All Time,RJ Gleeson,21,39,1,5,1,3.5,11.14,21.0,23.81,39.0
Overseas,All Time,RJ Harris,186,235,6,84,8,31.0,7.58,31.0,45.16,39.17
Overseas,All Time,RP Meredith,66,85,3,32,3,11.0,7.73,22.0,48.48,28.33
Overseas,All Time,RP Singh,358,430,26,169,16,59.67,7.21,13.77,47.21,16.54
Overseas,All Time,RR Bose,12,24,0,5,1,2.0,12.0,0.0,41.67,0.0
Overseas,All Time,RR Powar,126,138,6,49,8,21.0,6.57,21.0,38.89,23.0
Overseas,All Time,RR Raje,41,72,1,11,4,6.83,10.54,41.0,26.83,72.0
Overseas,All Time,RS Bopara,8,5,0,3,2,1.33,3.76,0.0,37.5,0.0
Overseas,All Time,RV Patel,18,22,0,5,1,3.0,7.33,0.0,27.78,0.0
Overseas,All Time,Rashid Khan,364,401,17,134,16,60.67,6.61,21.41,36.81,23.59
Overseas,All Time,Ravi Bishnoi,240,301,12,83,10,40.0,7.52,20.0,34.58,25.08
Overseas,All Time,S Dube,24,29,0,5,3,4.0,7.25,0.0,20.83,0.0
